numero_station,date_heure,co,no,no2,pm2_5,pst,pm10,o3,so2,bc1_370nm,bc6_880nm,Benzene,Toluene,Ethylbenzene,M P-Xylene,O-Xylene
3,2020-01-07 23:00,N/M,0.552085,13.13342,11.5419,N/M,N/M,16.09179,0.102569,N/M,N/M,1.291972,1.642096,0.194887,0.607596,0.193819
3,2020-01-07 00:00,N/M,0.963366,18.42264,11.52936,N/M,N/M,11.22011,0.080879,N/M,N/M,1.335526,2.086472,0.284972,1.003,0.35286
3,2020-01-08 01:00,N/M,0.17871,12.38004,11.94561,N/M,N/M,16.25805,0.068855,N/M,N/M,0.841526,1.61104,0.250791,0.842707,0.261375
3,2020-01-08 02:00,N/M,0.432857,15.56552,15.0205,N/M,N/M,11.25019,0.025908,N/M,N/M,0.99511,1.97175,0.357277,1.299471,0.406304
3,2020-01-08 03:00,N/M,0.102978,14.05833,13.39703,N/M,N/M,12.93526,0,N/M,N/M,0.856248,1.609262,0.266721,0.858471,0.27636
3,2020-01-08 04:00,N/M,0.041551,14.0596,14.9041,N/M,N/M,9.57184,0,N/M,N/M,1.002305,1.969082,0.29886,1.055472,0.327333
3,2020-01-08 05:00,N/M,0.114941,13.41475,16.76443,N/M,N/M,10.21887,0,N/M,N/M,0.957499,1.769055,0.208277,0.720972,0.228471
3,2020-01-08 06:00,N/M,0.197891,10.82828,16.33383,N/M,N/M,13.39507,0.065861,N/M,N/M,0.938861,1.651276,0.251361,0.626026,0.212319
3,2020-01-08 07:00,N/M,0.469801,10.00928,12.33603,N/M,N/M,15.79065,0.053968,N/M,N/M,0.909819,1.582499,0.193526,0.642373,0.200458
3,2020-01-08 08:00,N/M,1.911265,18.53928,11.2532,N/M,N/M,10.90547,0.023434,N/M,N/M,0.869193,1.477375,0.203054,0.640901,0.227054
3,2020-01-08 09:00,N/M,6.177353,21.16553,12.02404,N/M,N/M,9.995165,0.034782,N/M,N/M,1.129083,1.895444,0.240583,0.806554,0.31
3,2020-01-08 10:00,N/M,7.675612,16.31208,18.13337,N/M,N/M,9.339823,0.080238,N/M,N/M,1.203971,3.037388,0.372666,1.326637,0.408443
3,2020-01-08 11:00,N/M,12.81616,17.76347,23.14377,N/M,N/M,10.56591,0.32811,N/M,N/M,1.274471,10.22822,0.478915,1.812971,0.616721
3,2020-01-08 12:00,N/M,11.9864,16.95986,20.2327,N/M,N/M,12.23495,0.980351,N/M,N/M,4.700166,5.137194,0.562776,2.167443,0.691111
3,2020-01-08 13:00,N/M,10.22311,14.07783,19.81287,N/M,N/M,16.57856,1.62606,N/M,N/M,3.669332,4.005693,0.597666,2.16225,0.549804
3,2020-01-08 14:00,N/M,5.416672,11.55432,17.85352,N/M,N/M,20.16602,0.8661,N/M,N/M,2.914546,4.275028,0.617344,2.250113,0.648021
3,2020-01-08 15:00,N/M,2.524952,7.515799,7.567265,N/M,N/M,26.11261,0.644042,N/M,N/M,1.539471,3.930387,0.516332,1.930554,0.487332
3,2020-01-08 16:00,N/M,0.989744,6.234166,3.0048,N/M,N/M,29.04447,0.353334,N/M,N/M,1.232944,4.840888,0.462166,2.014472,0.440777
3,2020-01-08 17:00,N/M,1.119621,6.718451,2.073057,N/M,N/M,27.75939,0.244142,N/M,N/M,3.683027,2.843915,0.300249,1.312582,0.198332
3,2020-01-08 18:00,N/M,2.627777,7.897305,2.221899,N/M,N/M,22.97926,0.508794,N/M,N/M,1.495111,3.647333,0.2371111,1.132667,0.2273333
3,2020-01-08 19:00,N/M,9.624588,11.49682,2.905498,N/M,N/M,16.73148,11.70487,N/M,N/M,2.990526,1.514513,0.154846,0.376179,0.17429
3,2020-01-08 20:00,N/M,2.689518,6.343887,2.749233,N/M,N/M,20.75075,4.365303,N/M,N/M,0.524637,0.955944,0.095193,0.311637,0.102499
3,2020-01-08 21:00,N/M,1.416869,4.367251,2.561866,N/M,N/M,23.50519,2.904616,N/M,N/M,0.574638,0.963721,0.105582,0.331777,0.115583
3,2020-01-08 22:00,N/M,0.978004,4.481846,2.4512,N/M,N/M,24.31575,1.830708,N/M,N/M,0.485388,0.756026,0.062887,0.202138,0.080776
3,2020-01-08 23:00,N/M,0.766348,5.496798,2.687366,N/M,N/M,23.78905,1.210261,N/M,N/M,2.921333,0.956402,0.188082,0.282763,0.081248
3,2020-01-08 00:00,N/M,0.197778,4.136991,2.824733,N/M,N/M,26.0703,0.627516,N/M,N/M,3.902693,0.884276,0.087693,0.181125,0.072861
3,2020-01-09 01:00,N/M,0.012152,3.6324,3.024588,N/M,N/M,28.06972,0.37797,N/M,N/M,2.710387,0.90136,0.087693,0.19711,0.080193
3,2020-01-09 02:00,N/M,0,2.347728,2.2316,N/M,N/M,30.62394,0.206765,N/M,N/M,1.482416,0.803277,0.054846,0.221443,0.04986
3,2020-01-09 03:00,N/M,0,1.850829,2.087265,N/M,N/M,31.64699,0.109497,N/M,N/M,3.079401,0.595179,0.042165,0.153236,0.01686
3,2020-01-09 04:00,N/M,0.229964,4.021741,2.093533,N/M,N/M,30.11094,0.158058,N/M,N/M,2.27325,0.786137,0.09,0.139221,0.0625
3,2020-01-09 05:00,N/M,1.809514,7.729769,2.551933,N/M,N/M,26.95425,0.178036,N/M,N/M,3.721096,0.507555,0.027582,0.132498,0
3,2020-01-09 06:00,N/M,0.734836,7.791482,2.532332,N/M,N/M,26.67242,0.125577,N/M,N/M,4.348916,0.710165,0.072374,0.147818,0.052402
3,2020-01-09 07:00,N/M,3.305748,13.74009,3.166698,N/M,N/M,21.51402,2.456032,N/M,N/M,5.757458,1.020902,0.083054,0.232902,0.116791
3,2020-01-09 08:00,N/M,2.437581,13.38278,3.244298,N/M,N/M,21.92089,1.115916,N/M,N/M,0.477499,1.450721,0.217583,0.322026,0.138082
3,2020-01-09 09:00,N/M,4.637575,12.43001,3.215214,N/M,N/M,23.4193,1.243847,N/M,N/M,0.615971,1.836305,0.138944,0.338526,0.122694
3,2020-01-09 10:00,N/M,4.77529,10.58024,3.748698,N/M,N/M,25.20094,1.519898,N/M,N/M,1.444,2.460416,0.183248,0.746776,0.226694
3,2020-01-09 11:00,N/M,4.769297,8.198495,4.127366,N/M,N/M,28.1365,2.079927,N/M,N/M,2.360749,2.098429,0.181026,0.765236,0.200693
3,2020-01-09 12:00,N/M,7.777386,11.84418,6.151865,N/M,N/M,25.976,2.942223,N/M,N/M,2.060026,3.032083,0.419804,3.758111,0.477304
3,2020-01-09 13:00,N/M,7.4916,11.50348,5.490398,N/M,N/M,26.29306,0.919209,N/M,N/M,4.262722,3.435082,0.432666,2.944139,0.503444
3,2020-01-09 14:00,N/M,8.082233,14.39508,6.101165,N/M,N/M,23.89875,0.832036,N/M,N/M,1.615388,2.739583,0.340611,1.878499,0.382138
3,2020-01-09 15:00,N/M,8.023027,17.59028,6.808065,N/M,N/M,21.84992,0.518261,N/M,N/M,0.942471,2.631416,0.280972,2.219971,0.302332
3,2020-01-09 16:00,N/M,3.164048,15.82447,5.756999,N/M,N/M,22.28419,0.613381,N/M,N/M,0.515944,1.456707,0.189276,0.773012,0.188638
3,2020-01-09 17:00,N/M,0.227403,10.06912,7.642704,N/M,N/M,26.54856,0.952965,N/M,N/M,0.4095,0.965804,0.067887,0.280012,0.096415
3,2020-01-09 18:00,N/M,0,8.061388,7.336699,N/M,N/M,27.84383,1.029651,N/M,N/M,0.4617778,0.7971111,0.0444444,0.198,0.0348889
3,2020-01-09 19:00,N/M,0.026974,5.509908,6.3782,N/M,N/M,29.76511,0.487639,N/M,N/M,0.433082,0.737527,0.066402,0.199012,0.05336
3,2020-01-09 20:00,N/M,0.007617,3.51675,5.508066,N/M,N/M,31.654,0.399652,N/M,N/M,0.36,0.431111,0,0.093401,0
3,2020-01-09 21:00,N/M,0.398979,3.115736,6.208498,N/M,N/M,31.54656,0.33223,N/M,N/M,0.39243,0.405804,0.014915,0.112097,0
3,2020-01-09 22:00,N/M,0.016622,3.801211,7.006598,N/M,N/M,30.2058,0.21701,N/M,N/M,0.44925,0.477652,0,0.116777,0.0125
3,2020-01-09 23:00,N/M,0.107326,4.269305,7.086465,N/M,N/M,29.01008,0.13929,N/M,N/M,0.485179,0.477346,0,0.12804,0.029998
3,2020-01-09 00:00,N/M,0,4.275118,7.432866,N/M,N/M,28.29744,0.116406,N/M,N/M,0.508305,0.538721,0.040027,0.156526,0.058901
3,2020-01-10 01:00,N/M,0,4.578662,10.12302,N/M,N/M,27.6005,0.069049,N/M,N/M,0.587902,0.742471,0.083708,0.235304,0.084416
3,2020-01-10 02:00,N/M,0,5.224005,11.22583,N/M,N/M,27.00442,4.340074,N/M,N/M,0.656125,0.716818,0.09925,0.225819,0.080388
3,2020-01-10 03:00,N/M,0,4.809165,9.452265,N/M,N/M,27.58493,1.898772,N/M,N/M,0.559068,0.581847,0.070027,0.193262,0.0625
3,2020-01-10 04:00,N/M,0,6.805727,11.26133,N/M,N/M,24.29047,2.98754,N/M,N/M,0.588347,0.622111,0.05336,0.207111,0.074818
3,2020-01-10 05:00,N/M,0.021407,6.556029,8.210033,N/M,N/M,24.51261,0.779043,N/M,N/M,0.59979,0.744152,0.101125,0.283888,0.107165
3,2020-01-10 06:00,N/M,1.122377,14.63385,11.72746,N/M,N/M,16.36186,0.544719,N/M,N/M,0.686762,0.964666,0.131263,0.355111,0.14286
3,2020-01-10 07:00,N/M,1.921733,14.60919,9.854533,N/M,N/M,16.40308,0.520501,N/M,N/M,0.767693,1.22036,0.216138,0.672249,0.241916
3,2020-01-10 08:00,N/M,3.128592,20.3468,10.2386,N/M,N/M,10.86997,0.476592,N/M,N/M,0.848222,1.449166,0.218472,0.755777,0.257111
3,2020-01-10 09:00,N/M,6.49189,25.23442,13.15921,N/M,N/M,6.646964,0.849888,N/M,N/M,1.046138,1.991361,0.302666,1.038166,0.292861
3,2020-01-10 10:00,N/M,7.605721,24.84983,10.69236,N/M,N/M,7.760661,1.389636,N/M,N/M,1.009415,2.583388,0.536693,1.868888,0.566304
3,2020-01-10 11:00,N/M,20.85828,30.46017,13.772,N/M,N/M,4.497182,2.552551,N/M,N/M,2.286443,3.439332,0.5855,2.710916,0.502776
3,2020-01-10 12:00,N/M,40.46886,34.14967,16.89623,N/M,N/M,2.853955,1.979773,N/M,N/M,3.338083,9.157137,1.553444,6.646611,1.367277
3,2020-01-10 13:00,N/M,38.8045,33.91464,18.34833,N/M,N/M,2.549252,1.436615,N/M,N/M,5.059555,13.23555,1.877361,7.259109,1.130249
3,2020-01-10 14:00,N/M,43.65771,32.36097,17.33153,N/M,N/M,1.939252,1.268862,N/M,N/M,2.837332,8.957694,1.478276,5.648777,1.299221
3,2020-01-10 15:00,N/M,5.7395,22.13305,8.896598,N/M,N/M,7.511221,1.435446,N/M,N/M,1.511916,4.623194,0.588554,2.406554,0.372276
3,2020-01-10 16:00,N/M,12.11266,29.22333,9.0458,N/M,N/M,2.035671,1.440091,N/M,N/M,0.733277,1.656972,0.23961,0.869415,0.271916
3,2020-01-10 17:00,N/M,4.572916,25.72906,10.13972,N/M,N/M,4.212721,1.221199,N/M,N/M,0.691361,1.294693,0.17925,0.69661,0.210971
3,2020-01-10 18:00,N/M,6.944635,29.10622,11.49177,N/M,N/M,1.379376,1.061203,N/M,N/M,0.7682222,1.224889,0.1662222,0.5373333,0.1482222
3,2020-01-10 19:00,N/M,16.95401,28.82814,12.4953,N/M,N/M,1.830065,0.914577,N/M,N/M,0.659054,1.338971,0.186138,0.643805,0.194776
3,2020-01-10 20:00,N/M,1.469593,20.82761,10.97983,N/M,N/M,7.493118,0.681937,N/M,N/M,0.621554,1.269916,0.149443,0.475026,0.145611
3,2020-01-10 21:00,N/M,0.685033,16.39211,11.5528,N/M,N/M,10.6798,0.65179,N/M,N/M,0.611721,0.882332,0.113082,0.379833,0.109999
3,2020-01-10 22:00,N/M,0.283455,14.53569,13.0391,N/M,N/M,11.68454,0.617778,N/M,N/M,0.626137,1.013777,0.131332,0.449972,0.139026
3,2020-01-10 23:00,N/M,0.986057,15.15442,15.00337,N/M,N/M,10.24546,0.607972,N/M,N/M,0.715555,1.247249,0.163443,0.590165,0.179416
3,2020-01-10 00:00,N/M,0.94788,14.14342,13.32487,N/M,N/M,10.16481,0.787621,N/M,N/M,0.749638,1.39536,0.180583,0.656333,0.196722
3,2020-01-11 01:00,N/M,0,10.9214,11.57353,N/M,N/M,12.744,0.464567,N/M,N/M,0.719026,1.297554,0.190583,0.65136,0.200776
3,2020-01-11 02:00,N/M,0,9.684453,10.19637,N/M,N/M,13.9465,0.287297,N/M,N/M,0.634248,1.124832,0.142693,0.518472,0.167888
3,2020-01-11 03:00,N/M,1.541864,11.5822,11.74473,N/M,N/M,11.3762,0.227256,N/M,N/M,0.580972,1.006777,0.125582,0.5425,0.1675
3,2020-01-11 04:00,N/M,0.278883,8.75377,13.31123,N/M,N/M,13.45719,0.15722,N/M,N/M,0.693333,1.105054,0.165943,0.503665,0.147498
3,2020-01-11 05:00,N/M,0.042638,8.737037,14.22707,N/M,N/M,14.10747,0.065352,N/M,N/M,1.107722,1.439304,0.15636,0.388305,0.140582
3,2020-01-11 06:00,N/M,2.856941,13.81806,12.40093,N/M,N/M,9.429826,0.053851,N/M,N/M,1.202944,1.283887,0.123471,0.392693,0.150388
3,2020-01-11 07:00,N/M,0.784141,8.78479,11.5495,N/M,N/M,14.10532,0.030991,N/M,N/M,0.493721,0.731805,0.104805,0.30961,0.109999
3,2020-01-11 08:00,N/M,0.021986,6.747519,10.77046,N/M,N/M,16.36542,0,N/M,N/M,0.503611,0.769194,0.098082,0.456887,0.122111
3,2020-01-11 09:00,N/M,0.231345,5.881671,10.20051,N/M,N/M,18.13147,0,N/M,N/M,0.49175,0.73075,0.096721,0.401194,0.112498
3,2020-01-11 10:00,N/M,0.603497,7.858646,10.2461,N/M,N/M,17.39536,0,N/M,N/M,0.509415,0.814638,0.107694,0.429416,0.124805
3,2020-01-11 11:00,N/M,1.592499,12.55633,12.02137,N/M,N/M,13.35758,0.025506,N/M,N/M,0.507694,0.690194,0.097111,0.278472,0.093276
3,2020-01-11 12:00,N/M,2.175344,12.66893,10.30203,N/M,N/M,13.79425,0.04436,N/M,N/M,4.897805,1.549944,0.311832,1.248111,0.275887
3,2020-01-11 13:00,N/M,3.115582,14.83886,11.66113,N/M,N/M,11.66738,0.087541,N/M,N/M,0.953055,1.018666,0.172776,0.618972,0.190638
3,2020-01-11 14:00,N/M,3.119823,14.63503,9.661931,N/M,N/M,7.700901,0.115392,N/M,N/M,2.349972,1.9045,0.308416,4.250998,0.342444
3,2020-01-11 15:00,N/M,4.683064,12.52166,9.020133,N/M,N/M,6.923633,0.047166,N/M,N/M,1.241137,2.724082,0.372887,1.355749,0.406165
3,2020-01-11 16:00,N/M,1.353847,11.98733,8.7488,N/M,N/M,7.858101,0.006178,N/M,N/M,1.250555,2.392055,0.339805,1.227499,0.386137
3,2020-01-11 17:00,N/M,0.389813,4.064232,3.242234,N/M,N/M,13.96425,0,N/M,N/M,0.854555,1.275333,0.171582,0.619777,0.195638
3,2020-01-11 18:00,N/M,0.526844,4.953479,5.096365,N/M,N/M,14.08953,0,N/M,N/M,0.7264444,0.7273333,0.124,0.3473333,0.1013333
3,2020-01-11 19:00,N/M,0.14435,3.701852,3.967665,N/M,N/M,16.41694,0,N/M,N/M,0.613888,0.760194,0.105194,0.279054,0.1
3,2020-01-11 20:00,N/M,0.156168,3.027256,4.900232,N/M,N/M,21.51578,0.19536,N/M,N/M,0.467137,0.542361,0.076165,0.180222,0.054248
3,2020-01-11 21:00,N/M,0.178803,1.86406,3.1665,N/M,N/M,26.35944,0.396607,N/M,N/M,0.306486,0.275819,0.000972,0.093652,0
3,2020-01-11 22:00,N/M,0.054281,0.975171,1.980133,N/M,N/M,25.87217,0.358507,N/M,N/M,0.324791,0.262472,0,0.079582,0
3,2020-01-11 23:00,N/M,0,0.576192,1.7683,N/M,N/M,28.28136,0.234598,N/M,N/M,0.295944,0.178804,0,0.058054,0
3,2020-01-11 00:00,N/M,0,0.466565,1.862166,N/M,N/M,30.26267,0.136548,N/M,N/M,0.275597,0.213929,0,0.016347,0
3,2020-01-12 01:00,N/M,0,0.293619,2.50898,N/M,N/M,32.75108,0.046778,N/M,N/M,0.236554,0.20168,0,0.030097,0.1225
3,2020-01-12 02:00,N/M,0.087062,0.508621,3.121265,N/M,N/M,32.07017,0,N/M,N/M,0.231166,0.181971,0,0,0
3,2020-01-12 03:00,N/M,0.024881,0.394461,3.041733,N/M,N/M,31.49101,0,N/M,N/M,0.249805,0.203902,0,0,0
3,2020-01-12 04:00,N/M,0,0.758089,3.025933,N/M,N/M,30.92159,0,N/M,N/M,0.237415,0.174346,0,0,0
3,2020-01-12 05:00,N/M,0,1.050557,2.994666,N/M,N/M,30.50239,0,N/M,N/M,0.245569,0.151887,0,0.045,0.011526
3,2020-01-12 06:00,N/M,0,1.410287,3.121932,N/M,N/M,29.58347,0.116167,N/M,N/M,0.268958,0.165527,0,0.014915,0.000972
3,2020-01-12 07:00,N/M,0,1.389029,2.8103,N/M,N/M,29.29428,0.059347,N/M,N/M,0.275902,0.159819,0,0,0
3,2020-01-12 08:00,N/M,0,0.946174,2.295366,N/M,N/M,29.85306,0.015864,N/M,N/M,0.260082,0.210986,0,0.015083,0
3,2020-01-12 09:00,N/M,0,1.071213,2.057058,N/M,N/M,30.08561,0.021934,N/M,N/M,0.28,0.208401,0.0175,0.033736,0
3,2020-01-12 10:00,N/M,0.122013,1.625218,2.061398,N/M,N/M,30.08969,0.291052,N/M,N/M,0.31586,0.230055,0,0.018665,0
3,2020-01-12 11:00,N/M,0.818736,1.92494,2.265332,N/M,N/M,29.40267,0.264519,N/M,N/M,0.353749,0.262847,0,0.04825,0
3,2020-01-12 12:00,N/M,1.280853,2.994832,2.264632,N/M,N/M,28.91228,0.172717,N/M,N/M,0.383471,0.296943,0,0.093971,0
3,2020-01-12 13:00,N/M,1.447633,3.305403,2.157433,N/M,N/M,29.38214,0.216076,N/M,N/M,0.339722,0.299012,0,0.061457,0
3,2020-01-12 14:00,N/M,1.240533,3.579901,2.379933,N/M,N/M,29.79622,0.151319,N/M,N/M,0.34286,0.374597,0,0.123346,0
3,2020-01-12 15:00,N/M,2.399446,3.425165,2.495166,N/M,N/M,29.19992,0.145098,N/M,N/M,0.40961,0.490166,0.04036,0.191526,0.048443
3,2020-01-12 16:00,N/M,1.555534,4.543808,2.441133,N/M,N/M,28.52103,0.10007,N/M,N/M,0.411527,0.535416,0.030972,0.164055,0.059055
3,2020-01-12 17:00,N/M,1.280467,5.072597,4.106979,N/M,N/M,28.06722,0.055038,N/M,N/M,0.350777,0.485332,0.045,0.099221,0.013833
3,2020-01-12 18:00,N/M,0.64639,3.134726,4.512666,N/M,N/M,29.32964,0.060561,N/M,N/M,0.4822222,0.4762222,0.0282222,0.1477778,0.0282222
3,2020-01-12 19:00,N/M,0.608264,3.164447,4.284832,N/M,N/M,29.52042,0.043168,N/M,N/M,0.470165,0.643221,0.046333,0.226137,0.07575
3,2020-01-12 20:00,N/M,0.121348,2.012541,4.677865,N/M,N/M,30.13975,0.02368,N/M,N/M,0.442916,0.424665,0.013666,0.107138,0.03175
3,2020-01-12 21:00,N/M,0.165627,2.968465,5.260466,N/M,N/M,29.08208,0.10924,N/M,N/M,0.429416,0.415165,0.035,0.128637,0
3,2020-01-12 22:00,N/M,0.217898,3.164005,4.303765,N/M,N/M,29.22031,0.333016,N/M,N/M,0.35925,0.286776,0,0.093666,0
3,2020-01-12 23:00,N/M,0,1.787335,4.612998,N/M,N/M,30.5985,0.270375,N/M,N/M,0.3675,0.305193,0,0.028277,0.014999
3,2020-01-12 00:00,N/M,0,1.738463,3.813498,N/M,N/M,30.45333,0.365435,N/M,N/M,0.329416,0.226943,0,0.018471,0
3,2020-01-13 01:00,N/M,2.686811,1.0704,3.84392,N/M,N/M,31.68594,0.138454,N/M,N/M,0.342694,0.241916,0.029998,0.0425,0.0175
3,2020-01-13 02:00,N/M,0,0.431107,3.921533,N/M,N/M,32.00494,0.083755,N/M,N/M,0.344027,0.193832,0,0,0
3,2020-01-13 03:00,N/M,0,0.827153,5.099233,N/M,N/M,31.27616,0.05691,N/M,N/M,0.289249,0.22268,0,0,0
3,2020-01-13 04:00,N/M,0.366825,3.543551,5.4987,N/M,N/M,28.10627,0.099325,N/M,N/M,0.397083,0.289193,0,0.0225,0
3,2020-01-13 05:00,N/M,0,3.972729,7.385965,N/M,N/M,27.23355,0.581259,N/M,N/M,0.383832,0.323276,0,0.099776,0.016138
3,2020-01-13 06:00,N/M,0.062778,4.428841,7.949432,N/M,N/M,26.84447,0.513514,N/M,N/M,0.459111,0.456165,0.014915,0.13561,0.001361
3,2020-01-13 07:00,N/M,0.234676,3.219831,6.368465,N/M,N/M,27.77275,0.341722,N/M,N/M,0.448083,0.440943,0.014999,0.134804,0.032499
3,2020-01-13 08:00,N/M,0.51512,4.111972,8.019765,N/M,N/M,26.67236,1.805542,N/M,N/M,0.559,0.619054,0.0375,0.172693,0.068637
3,2020-01-13 09:00,N/M,2.282449,9.880043,8.545253,N/M,N/M,21.60042,1.324569,N/M,N/M,0.685166,0.853721,0.121887,0.304749,0.121137
3,2020-01-13 10:00,N/M,1.496654,6.539006,7.601633,N/M,N/M,25.33944,0.521071,N/M,N/M,0.593666,0.745638,0.084444,0.27061,0.103082
3,2020-01-13 11:00,N/M,1.50775,5.958883,7.416832,N/M,N/M,26.51314,0.491703,N/M,N/M,0.560582,0.639638,0.046526,0.211333,0.067887
3,2020-01-13 12:00,N/M,1.081011,4.642134,9.3464,N/M,N/M,27.86111,0.857392,N/M,N/M,0.530776,0.539861,0.057137,0.158693,0.04425
3,2020-01-13 13:00,N/M,1.900905,6.079204,10.36413,N/M,N/M,26.97875,1.086815,N/M,N/M,0.516915,0.408832,0,0.116333,0.013833
3,2020-01-13 14:00,N/M,1.548756,6.122948,5.801765,N/M,N/M,28.18017,0.705429,N/M,N/M,0.565582,0.970498,0.072498,0.25211,0.087305
3,2020-01-13 15:00,N/M,1.164528,4.829376,5.536398,N/M,N/M,29.61319,0.514307,N/M,N/M,0.533083,0.694248,0.045749,0.184415,0.070193
3,2020-01-13 16:00,N/M,1.77997,7.290193,6.3255,N/M,N/M,27.17867,0.392872,N/M,N/M,0.539416,0.737471,0.062304,0.214221,0.076916
3,2020-01-13 17:00,N/M,0.794272,8.417337,6.933608,N/M,N/M,25.56369,0.3357,N/M,N/M,0.619638,0.968833,0.101943,0.296721,0.127111
3,2020-01-13 18:00,N/M,0.917402,9.322647,8.436765,N/M,N/M,24.26153,0.391012,N/M,N/M,0.8015556,1.098667,0.0835556,0.3626667,0.1333333
3,2020-01-13 19:00,N/M,0.712965,7.806608,10.67793,N/M,N/M,25.20092,0.644092,N/M,N/M,0.646972,0.700694,0.083443,0.286166,0.088665
3,2020-01-13 20:00,N/M,1.89773,11.65355,11.11693,N/M,N/M,21.32178,0.483251,N/M,N/M,0.774388,0.96875,0.11711,0.358249,0.133443
3,2020-01-13 21:00,N/M,2.643306,14.10379,10.82777,N/M,N/M,19.04486,0.478727,N/M,N/M,0.745944,1.046082,0.355583,1.158249,0.341971
3,2020-01-13 22:00,N/M,1.407752,14.03229,10.30853,N/M,N/M,19.07895,0.438684,N/M,N/M,0.643276,0.90311,0.175555,0.472499,0.164943
3,2020-01-13 23:00,N/M,0.157407,9.051121,9.7924,N/M,N/M,22.89389,0.438217,N/M,N/M,0.629444,0.720665,0.108277,0.261583,0.089055
3,2020-01-13 00:00,N/M,1.173359,8.08111,9.961998,N/M,N/M,23.38333,0.376652,N/M,N/M,0.54136,0.734054,0.115777,0.254999,0.095193
3,2020-01-14 01:00,N/M,3.703706,12.13056,12.93219,N/M,N/M,20.02415,0.400359,N/M,N/M,0.571748,0.647693,0.1075,0.320387,0.102499
3,2020-01-14 02:00,N/M,0.9494,15.2747,11.87663,N/M,N/M,16.16347,0.420208,N/M,N/M,0.54575,0.619415,0.061749,0.246333,0.085
3,2020-01-14 03:00,N/M,0.961313,18.68308,14.46703,N/M,N/M,12.61193,0.570418,N/M,N/M,0.540221,0.662887,0.12075,0.411722,0.146722
3,2020-01-14 04:00,N/M,0.985592,14.14958,16.1075,N/M,N/M,14.7663,1.048764,N/M,N/M,0.563832,0.596554,0.087305,0.267138,0.103276
3,2020-01-14 05:00,N/M,0.058811,11.72618,14.38663,N/M,N/M,17.51789,0.979578,N/M,N/M,0.521722,0.627083,0.072888,0.200944,0.070193
3,2020-01-14 06:00,N/M,0.207706,6.627451,12.49263,N/M,N/M,23.53586,0.89815,N/M,N/M,0.525388,0.685222,0.062693,0.230776,0.079611
3,2020-01-14 07:00,N/M,0.830151,8.789278,12.23763,N/M,N/M,21.6045,1.649266,N/M,N/M,0.570972,0.602887,0.0575,0.20636,0.075583
3,2020-01-14 08:00,N/M,0.37718,4.871101,9.549833,N/M,N/M,26.23683,1.097048,N/M,N/M,0.482694,0.605166,0.034804,0.194416,0.069805
3,2020-01-14 09:00,N/M,0.467,3.311834,9.018706,N/M,N/M,28.05175,0.689544,N/M,N/M,0.485,0.537916,0.060387,0.153666,0.05886
3,2020-01-14 10:00,N/M,2.314935,4.751979,8.359066,N/M,N/M,27.27517,0.584506,N/M,N/M,0.469027,0.478832,0.032499,0.165943,0.038444
3,2020-01-14 11:00,N/M,1.217681,2.344357,7.024982,N/M,N/M,29.1703,0.515568,N/M,N/M,0.402137,0.413305,0.046526,0.15211,0.03711
3,2020-01-14 12:00,N/M,0.924637,2.126265,6.1525,N/M,N/M,29.62339,0.485823,N/M,N/M,0.396721,0.351166,0.029637,0.132722,0.039443
3,2020-01-14 13:00,N/M,1.472421,3.141884,5.7381,N/M,N/M,28.92844,0.334623,N/M,N/M,0.405777,0.394971,0,0.075,0
3,2020-01-14 14:00,N/M,3.226238,3.964189,7.7744,N/M,N/M,28.78836,1.036748,N/M,N/M,0.466915,0.381554,0.031137,0.075194,0
3,2020-01-14 15:00,N/M,0.802711,2.508538,5.324366,N/M,N/M,30.67778,0.576848,N/M,N/M,0.395027,0.39425,0.001361,0.081555,0.014999
3,2020-01-14 16:00,N/M,0.746667,3.597886,5.330633,N/M,N/M,30.2488,0.403845,N/M,N/M,0.915916,0.670111,0.035,0.34036,0.029998
3,2020-01-14 17:00,N/M,1.191143,3.776839,5.597685,N/M,N/M,30.3753,0.317743,N/M,N/M,0.434055,0.440055,0.0175,0.127305,0.029998
3,2020-01-14 18:00,N/M,0.600069,6.370403,9.6337,N/M,N/M,27.19961,3.054933,N/M,N/M,0.5953333,0.4722222,0.0337778,0.1206667,0
3,2020-01-14 19:00,N/M,1.326617,6.977731,11.05157,N/M,N/M,25.441,1.570613,N/M,N/M,0.669026,0.559194,0.068083,0.175555,0.075943
3,2020-01-14 20:00,N/M,1.055943,7.64714,12.45457,N/M,N/M,24.05964,1.2509,N/M,N/M,0.719026,0.621333,0.094026,0.223637,0.082111
3,2020-01-14 21:00,N/M,0.791871,7.627961,16.74343,N/M,N/M,22.81075,1.228631,N/M,N/M,0.718055,0.858637,0.118276,0.265388,0.112498
3,2020-01-14 22:00,N/M,0.952455,9.162424,20.15607,N/M,N/M,20.72383,2.213958,N/M,N/M,0.82886,0.939554,0.148637,0.353444,0.141721
3,2020-01-14 23:00,N/M,1.37678,9.88175,20.96867,N/M,N/M,20.114,0.692673,N/M,N/M,0.885555,1.260722,0.145583,0.476305,0.164416
3,2020-01-14 00:00,N/M,0.562828,8.325409,16.64937,N/M,N/M,22.57755,0.45908,N/M,N/M,0.781943,1.237722,0.172499,0.488083,0.177304
3,2020-01-15 01:00,N/M,0.002186,6.782989,12.09141,N/M,N/M,25.36922,0.353,N/M,N/M,0.640222,0.844304,0.134222,0.420388,0.148276
